iso3_country,sector,subsector,start_Time,end_time,gas,emissions_quantity,temporal_granularity,Emission_qty_avg_replaced
CUW,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
CUW,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
CXR,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
CYM,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
CYP,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
CZE,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
DEU,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
DJI,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
DMA,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
DNK,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
DOM,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,22412,annual,22412
DOM,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,91,annual,91
DOM,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
DOM,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
DOM,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
DOM,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
DOM,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,2122,annual,2122
DOM,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,1987,annual,1987
DOM,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,1667,annual,1667
DOM,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,1988,annual,1988
DOM,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,1818.7,annual,1818.697946
DZA,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
DZA,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
ECU,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
EGY,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
ERI,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
ESH,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
ESP,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
EST,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
ETH,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
FIN,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
FJI,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,1597,annual,1597.000012
FJI,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,1544,annual,1544.000011
FJI,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,792,annual,792.0000058
FJI,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,792,annual,792.0000058
FJI,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
FJI,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
FJI,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,431,annual,431.0000031
FJI,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,193,annual,193.0000014
FJI,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,404,annual,404.0000029
FJI,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,504,annual,504.0000037
FJI,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,458.03,annual,458.0310763
FLK,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
FLK,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
FRA,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
FRO,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
FSM,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
GAB,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
GBR,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
GEO,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
GGY,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
GHA,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,17811,annual,17811
GHA,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,19860,annual,19860
GHA,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,25641,annual,25641
GHA,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,17551,annual,17551
GHA,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,20832,annual,20832
GHA,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,20880,annual,20880
GHA,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,20347,annual,20347
GHA,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,26250,annual,26250
GHA,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,26850,annual,26850
GHA,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,29372,annual,29372
GHA,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,26870.62,annual,26870.62177
