iso3_country,Country Name,subsector,start_time,end_time,gas,emissions_quantity,Emssion_qty_avg_replaced,GDP per capita (current US$),Population,Unnamed: 10,Unnamed: 11,Unnamed: 12,Total_GDP,Emissions_Intensity,Emissions_per_capita,Avg_Intensity_2015_2024,log_GDP_pc,log_Emissions_Intensity,log_Emissions_per_capita
BOL,Bolivia,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,4219.461137424454,12077154,,,,50959081953.69029,5.952639259365545,0.0020797060317356226,18.256234293517117,8.347462706323222,1.783834694210729,-6.17552867806968
BOL,Bolivia,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,4274.70820547613,12244159,,,,52340206946.454414,5.875706320217101,0.002051339746568139,18.256234293517117,8.360471123012337,1.7708262775216148,-6.189262115632848
BOL,Bolivia,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,4421.166098899988,12413315,,,,54881327452.966705,5.68106455585309,0.00202338618008163,18.256234293517117,8.394158763557042,1.737138636976909,-6.202982794841335
BRB,Barbados,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,20424.208753001898,278990,,,,5698150000.0,1.2297626960118284,0.09002806559374887,8.352835321908495,9.92447617983471,0.20682122069924153,-2.4076338162225297
BRB,Barbados,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,20295.56720720463,279598,,,,5674600000.0,1.2375574313135658,0.0898322950092633,8.352835321908495,9.918157777007838,0.21313962352611276,-2.4098107345932496
BRB,Barbados,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,20284.57620524608,280171,,,,5683150000.0,1.2382279898706563,0.08964857183648557,8.352835321908495,9.917616083395986,0.21368131713796604,-2.4118580083776053
BRB,Barbados,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,21381.242630320863,280711,,,,6001950000.0,1.1747179737992186,0.08947611607667673,8.352835321908495,9.970269304046328,0.16102809648762292,-2.41378354767551
BRB,Barbados,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,21381.242630320863,281207,,,,6012555096.344639,1.1747179737992186,0.08931829584612047,8.352835321908495,9.970269304046328,0.16102809648762292,-2.415548930269638
BRB,Barbados,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,19194.491973673936,281698,,,,5407050000.0,1.3085488302815693,0.08916261393407124,8.352835321908495,9.862378640487826,0.2689187600461252,-2.4172934524322542
BRB,Barbados,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,21079.614527179096,282147,,,,5947550000.0,1.1915270076507032,0.08902072331089822,8.352835321908495,9.956061716301154,0.17523568423279698,-2.4188860890412625
BRB,Barbados,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,24387.038729376094,282318,,,,6884900000.0,1.0299294760107423,0.08896680346276185,8.352835321908495,10.10180707052906,0.02949033000489106,-2.419491972506274
BRB,Barbados,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,25583.878782726963,282336,,,,7223250000.0,0.9817483202335127,0.08896113148872266,8.352835321908495,10.149717697051527,-0.018420296517574836,-2.4195557283637936
BRB,Barbados,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,26544.870728262063,282467,,,,7498050000.0,0.9462065299590346,0.08891987389677378,8.352835321908495,10.186591815096781,-0.05529441456282944,-2.420019606927476
BRN,Brunei Darussalam,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,30625.128774465637,422212,,,,12930296870.124685,0.8201412051185164,0.059488906094568604,5.972739599169397,10.329576152718698,-0.19827875218474686,-2.8219654343260623
BRN,Brunei Darussalam,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,26663.29729506015,427564,,,,11400266044.665098,0.9420038992946816,0.058744258216313815,5.972739599169397,10.19104326556965,-0.05974586503569826,-2.834561861519981
BRN,Brunei Darussalam,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,28024.382458025215,432772,,,,12128168045.124489,0.8962527562425333,0.05803732686033292,5.972739599169397,10.24083021230151,-0.10953281176755918,-2.846668907155374
BRN,Brunei Darussalam,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,30988.119026722685,437810,,,,13566908391.089458,0.8105341920992478,0.057369475388867316,5.972739599169397,10.341359152802978,-0.21006175226902582,-2.8582429030131262
BRN,Brunei Darussalam,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,30988.119026722685,442680,,,,13717820530.749598,0.8105341920992478,0.05673834376976597,5.972739599169397,10.341359152802978,-0.21006175226902582,-2.8693050380822935
BRN,Brunei Darussalam,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,26834.359223394298,447404,,,,12005799653.983503,0.935998874089118,0.056139261204638316,5.972739599169397,10.197438405935461,-0.06614100540150997,-2.879919866228337
BRN,Brunei Darussalam,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,31006.963628978527,451721,,,,14006496617.445808,0.8100415868042683,0.05560275041452578,5.972739599169397,10.341967091433881,-0.21066969089992973,-2.8895226092634694
BRN,Brunei Darussalam,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,36632.92809521554,455370,,,,16681536466.7183,0.685638067334301,0.05515719089970793,5.972739599169397,10.508702789657383,-0.377405389123432,-2.897568151942063
BRN,Brunei Darussalam,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,32890.54918120193,458949,,,,15095084656.163445,0.7636518892288725,0.05472706122030988,5.972739599169397,10.400940636556681,-0.26964323602273,-2.9053969693970734
BRN,Brunei Darussalam,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,33153.47389135133,462721,,,,15340808592.479979,0.7575957229191659,0.054280938232757966,5.972739599169397,10.4089027832262,-0.27760538269224777,-2.9135821572680913
BWA,Botswana,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,6141.203947266163,2203273,,,,13530748844.50496,4.089903256051467,0.011399826539879533,18.03248605732847,8.722776084536143,1.4085213159978078,-4.474157130725427
BWA,Botswana,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,6749.05994339013,2234776,,,,15082637184.049622,3.721544960435405,0.011239126435938098,18.03248605732847,8.81715850652203,1.3141388940119216,-4.488354147861988
BWA,Botswana,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,7104.964010880272,2266747,,,,16105155856.770824,3.535124172555538,0.011080605828528723,18.03248605732847,8.868548975195399,1.2627484253385528,-4.5025589124679435
BWA,Botswana,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,7407.95940141786,2299141,,,,17031943186.13526,3.390532892930366,0.010924484413961563,18.03248605732847,8.910310295940839,1.2209871045931127,-4.516748723190432
BWA,Botswana,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,7407.95940141786,2332083,,,,17275976184.736767,3.390532892930366,0.010770169852445218,18.03248605732847,8.910310295940839,1.2209871045931127,-4.530975007767016
BWA,Botswana,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,6323.2974967658965,2365894,,,,14960251607.813454,3.972125308487583,0.010616253314814611,18.03248605732847,8.751996106891053,1.3793012936428988,-4.545369111210895
BWA,Botswana,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,7807.887945704713,2401441,,,,18750182236.221073,3.2168660967806746,0.010459107685760341,18.03248605732847,8.962889776773851,1.1684076237600998,-4.560282121711875
BWA,Botswana,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,8328.7090572666,2439892,,,,20321150599.15232,3.015705056726177,0.010294279427122185,18.03248605732847,9.027463748032948,1.1038336525010026,-4.576166923746614
BWA,Botswana,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,7826.353764832983,2480244,,,,19411266967.104416,3.2092760913595124,0.01012679801664675,18.03248605732847,8.965252005535175,1.1660453949987752,-4.592570089989505
BWA,Botswana,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,7695.75319445165,2521139,,,,19402063512.90664,3.2637390240254023,0.009962532815525046,18.03248605732847,8.948423922503302,1.182873478030649,-4.608923930928974
CAF,Central African Republic,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,366.3228539381206,4629320,,,,1695825714.1928205,68.56500966287722,0.005425619749768865,406.4415212567529,5.903515059151972,4.227782341381979,-5.216623128060654
CAF,Central African Republic,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,387.17620344431776,4713663,,,,1825018144.6559532,64.87209130251266,0.005328537491967499,406.4415212567529,5.958879895467099,4.172417505066853,-5.234678451440751
CAF,Central African Republic,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,432.3240256842626,4793511,,,,2072349972.6817954,58.09746515994821,0.005239777278074464,406.4415212567529,6.069175366544409,4.062122033989542,-5.251476266651997
CAF,Central African Republic,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,455.24396285953395,4878657,,,,2220979146.1124053,55.172461513234516,0.00514832873473171,406.4415212567529,6.120833457365551,4.0104639431684,-5.269083115077744
CAF,Central African Republic,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,455.24396285953395,4944703,,,,2251046188.883426,55.172461513234516,0.005079562922181575,406.4415212567529,6.120833457365551,4.0104639431684,-5.28253004034721
CAF,Central African Republic,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,462.87907129401145,5026628,,,,2326720900.380474,54.262401516196945,0.004996775178111449,406.4415212567529,6.137465834861336,3.993831565672615,-5.2989625189918375
CAF,Central African Republic,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,492.26314283050743,5112100,,,,2516498412.463837,51.02338126632423,0.004913231356976585,406.4415212567529,6.1990134166661255,3.9322839838678254,-5.315823415776359
CAF,Central African Republic,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,467.35982502623835,5098039,,,,2382618615.016939,53.74216754422547,0.0049267826354408035,406.4415212567529,6.147099464251819,3.9841979362821327,-5.31306909311661
CAF,Central African Republic,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,495.9788972887206,5152421,,,,2555492085.947247,50.64112638118727,0.0048747821693918255,406.4415212567529,6.20653338003096,3.9247640205029914,-5.323679838218591
CAF,Central African Republic,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,516.1609999960363,5330690,,,,2751494281.0688705,48.66103797108437,0.004711759644623867,406.4415212567529,6.246418732311045,3.8848786682229064,-5.357693821915833
CAN,Canada,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,43594.194104539434,35704498,,,,1556508816217.1401,0.5761530987307457,0.0007034668298655256,25.430992072793988,10.68267925773026,-0.5513818571963083,-7.259489690523944
CAN,Canada,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,42314.06158172182,36110803,,,,1527994741907.425,0.5935835294726145,0.000695551689061027,25.430992072793988,10.652874734893194,-0.5215773343592431,-7.270805086308991
CAN,Canada,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,45129.62811662297,36545075,,,,1649265644244.095,0.5565507864388645,0.0006872863175133722,25.430992072793988,10.717294252517274,-0.585996851983323,-7.282759442125146
CAN,Canada,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,46539.17615704053,37072620,,,,1725329192783.024,0.5396943412845581,0.0006775062032303085,25.430992072793988,10.748049734874089,-0.6167523343401372,-7.297091701592725
CAN,Canada,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,46539.17615704053,37618495,,,,1750733765567.7483,0.5396943412845581,0.0006676750364415163,25.430992072793988,10.748049734874089,-0.6167523343401372,-7.311708825413204
CAN,Canada,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,43537.839298903986,38028638,,,,1655684730000.1934,0.576898863711693,0.0006604740885014078,25.430992072793988,10.681385707900368,-0.5500883073664178,-7.322552513491592
CAN,Canada,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,52886.66163727032,38239864,,,,2022378748423.2344,0.4749199371340085,0.0006568258197780201,25.430992072793988,10.875906443090255,-0.7446090425563043,-7.32809153687449
CAN,Canada,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,56256.80072640145,38935934,,,,2190411080134.319,0.4464692214218389,0.0006450835369712719,25.430992072793988,10.937682214561326,-0.8063848140273738,-7.346130579851991
CAN,Canada,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,54220.328503987526,40083484,,,,2173339670064.328,0.4632382486976785,0.0006266154414122286,25.430992072793988,10.90081118175779,-0.7695137812238394,-7.375177376989278
CAN,Canada,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,54340.34772247326,41288599,,,,2243636826633.7617,0.46221511404890253,0.0006083260422568467,25.430992072793988,10.903022281974831,-0.77172488144088,-7.404799401633309
CHE,Switzerland,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,83806.44760038373,8282396,,,,694118186379.6278,0.2997016427634023,0.003032568114347587,2.0445384926339485,11.336265223849127,-1.2049678233151753,-5.79834542297282
CHE,Switzerland,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,82153.07454478886,8373338,,,,687895460902.7133,0.30573329311377817,0.0029996316904918924,2.0445384926339485,11.316339548751554,-1.1850421482176023,-5.809265734349471
CHE,Switzerland,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,82254.37692697672,8451840,,,,695200833086.4989,0.30535675982687405,0.0029717706463917915,2.0445384926339485,11.317571882129405,-1.1862744815954536,-5.818597292924311
CHE,Switzerland,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,85217.36915122741,8514329,,,,725568717468.0009,0.29473956154909337,0.0029499600050691016,2.0445384926339485,11.35296055531743,-1.2216631547834786,-5.825963632427244
CHE,Switzerland,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,85217.36915122741,8575280,,,,730762801335.1373,0.29473956154909337,0.002928992408411154,2.0445384926339485,11.35296055531743,-1.2216631547834786,-5.8330967688690185
CHE,Switzerland,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,85897.7843338323,8638167,,,,741999406005.6272,0.29240486486107503,0.0029076689556939567,2.0445384926339485,11.360913314087094,-1.2296159135531435,-5.840403530569115
CHE,Switzerland,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,93664.77366961108,8704546,,,,815309330986.7185,0.26815769724268307,0.0028854956961569278,2.0445384926339485,11.447477449510572,-1.3161800489766204,-5.848058540699801
CHE,Switzerland,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,94394.51068035245,8777088,,,,828508926958.3933,0.26608464664913944,0.002861647282105409,2.0445384926339485,11.455238200870303,-1.323940800336351,-5.856357812249988
CHE,Switzerland,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,100623.54962729648,8888822,,,,894424821645.2047,0.2496128402648444,0.0028256758904610757,2.0445384926339485,11.519141600975212,-1.3878442004412614,-5.86900765434991
CHE,Switzerland,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,103998.18668560409,9005582,,,,936564198048.5159,0.24151315345459579,0.0027890401775254505,2.0445384926339485,11.55212874225616,-1.4208313417222092,-5.882057728875825
CHL,Chile,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,13433.920298703233,18047625,,,,242450355830.88394,1.8696649571774309,0.001391702787485888,287.87961972123975,9.505538153004627,0.6257592475293235,-6.577227182750155
CHL,Chile,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,13649.85204528032,18267221,,,,249344863928.43762,1.8400880783674594,0.0013749726912484388,287.87961972123975,9.521483961380758,0.6098134391531926,-6.589321336242345
CHL,Chile,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,14879.90862271865,18558868,,,,276154259981.0972,1.6879760929211258,0.0013533654110800292,287.87961972123975,9.6077671674219,0.5235302331120514,-6.605160817659145
CHL,Chile,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,15659.480867562766,18893191,,,,295857562991.70905,1.6039439769697286,0.0013294170381276515,287.87961972123975,9.658831818775822,0.47246558175812914,-6.623014674813853
CHL,Chile,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,15659.480867562766,19197744,,,,300626704868.3679,1.6039439769697286,0.0013083271669837872,287.87961972123975,9.658831818775822,0.47246558175812914,-6.639005853126915
CHL,Chile,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,13114.815470545014,19370624,,,,254042159309.31055,1.915156951800879,0.0012966505374323511,287.87961972123975,9.48149782209486,0.6497995784390904,-6.6479707719736645
CHL,Chile,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,16206.832549342107,19456334,,,,315325547162.07153,1.5497741426975862,0.001290938468675548,287.87961972123975,9.693188194608823,0.43810920592512825,-6.652385752544496
CHL,Chile,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,15405.616577407298,19553036,,,,301226575540.2417,1.6303748632063564,0.0012845539700330935,287.87961972123975,9.642487434728823,0.48880996580512875,-6.6573436480744315
CHL,Chile,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,17067.036479915365,19658835,,,,335518054097.63696,1.471663229264074,0.0012776408174746876,287.87961972123975,9.744904190869766,0.3863932096641848,-6.6627399347489185
CHL,Chile,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,16709.889397230672,19764771,,,,330267137371.5923,1.503117670196107,0.0012707928677746887,287.87961972123975,9.723756002610662,0.40754139792328914,-6.668114189283713
CHN,China,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,8175.332850773929,1379860000,,,,11280814787468.914,3.072282251801194,1.8202520560056818e-05,581.1218851381868,9.008876710627593,1.122420689906358,-10.913944987430323
CHN,China,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,8254.868593203568,1387790000,,,,11456024084961.979,3.042680781215509,1.8098509154843312e-05,581.1218851381868,9.018558437778536,1.1127389627554152,-10.919675464918862
CHN,China,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,8979.676527098563,1396215000,,,,12537559062282.92,2.7970862808034322,1.7989299656571515e-05,581.1218851381868,9.102719139166227,1.0285782613677243,-10.925727881510767
CIV,Cote d'Ivoire,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,1814.7185508801674,25246342,,,,45815005169.26511,13.840675187795865,0.0009948740304635024,83.5058652672472,7.503685666289023,2.627611734244928,-6.9128943308544715
CIV,Cote d'Ivoire,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,1862.5959708128676,25989405,,,,48407761036.82379,13.484905161175968,0.0009664295900579486,83.5058652672472,7.5297264768794125,2.601570923654539,-6.941902008927469
CIV,Cote d'Ivoire,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,1964.299303383425,26733372,,,,52512343996.68996,12.786712277877978,0.0009395346767328865,83.5058652672472,7.582890872101581,2.54840652843237,-6.970125723582014
CIV,Cote d'Ivoire,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,2130.8661938114374,27464173,,,,58522477786.68884,11.787192500845796,0.0009145343651891502,83.5058652672472,7.664283839799412,2.467013560734539,-6.997095403375876
CIV,Cote d'Ivoire,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,2130.8661938114374,28193009,,,,60075529779.9216,11.787192500845796,0.0008908921364158043,83.5058652672472,7.664283839799412,2.467013560734539,-7.0232870845917255
CIV,Cote d'Ivoire,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,2179.7293483293465,28915449,,,,63027852805.420456,11.522958132050142,0.0008686335813080405,83.5058652672472,7.6869559959331175,2.4443414046008334,-7.048589062069131
CIV,Cote d'Ivoire,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,2455.9812764114818,29639736,,,,72794636653.77934,10.22684100291644,0.0008474073460033517,83.5058652672472,7.806281665627013,2.325015734906938,-7.073328932928956
CIV,Cote d'Ivoire,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,2333.3712830125887,30395002,,,,70922824813.9102,10.764223509073027,0.0008263506618621048,83.5058652672472,7.755069403385333,2.376227997148618,-7.098491223417309
CIV,Cote d'Ivoire,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,2591.965904811898,31165654,,,,80780312569.16455,9.690301085122787,0.000805916988618304,83.5058652672472,7.860171903377895,2.2711254971560564,-7.1235296884681185
CIV,Cote d'Ivoire,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,2727.8935220697044,31934230,,,,87113179149.28401,9.207445164847677,0.0007865206087636997,83.5058652672472,7.911284986702229,2.2200124138317228,-7.14789150553451
CMR,Cameroon,bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,1415.0000971056854,22763414,,,,32210233020.45692,17.750479361362217,0.0011033902919834432,114.8402731585234,7.254884878703262,2.8764125218306895,-6.80936766480982
CMR,Cameroon,bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,1441.7201725688024,23454161,,,,33814337044.376472,17.42150141053212,0.0010708944148545754,114.8402731585234,7.2735922439297225,2.8577051566042293,-6.839260984566477
CMR,Cameroon,bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,1496.089517712422,24128601,,,,36098547033.16547,16.788387140366268,0.00104096089201359,114.8402731585234,7.310609994787261,2.82068740574669,-6.867610961700194
CMR,Cameroon,bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,1610.6964159101708,24806383,,,,39955552189.79499,15.593832439123513,0.0010125188351723829,114.8402731585234,7.384421920918874,2.746875479615077,-6.895314057753627
CMR,Cameroon,bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,1610.6964159101708,25506095,,,,41082575800.36433,15.593832439123513,0.000984742275130709,114.8402731585234,7.384421920918874,2.746875479615077,-6.923130499092503
CMR,Cameroon,bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,1555.6037066074864,26210558,,,,40773241177.05051,16.14609807968114,0.0009582752881491497,114.8402731585234,7.349618985029773,2.781678415504178,-6.950375359769005
CMR,Cameroon,bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,1672.3265734087217,26915758,,,,45011937346.83839,15.019153806067845,0.0009331682213816903,114.8402731585234,7.421971093596725,2.7093263069372266,-6.976924964619407
CMR,Cameroon,bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,1604.8772695489472,27632771,,,,44347206072.55133,15.650374328660748,0.0009089544447062511,114.8402731585234,7.380802565069573,2.7504948354643783,-7.003215470860834
CMR,Cameroon,bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,1720.4751015450624,28372687,,,,48814501547.431274,14.598833774138255,0.0008852503120342462,114.8402731585234,7.450355753493798,2.6809416470401537,-7.029640001528431
CMR,Cameroon,bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,1830.0083368472697,29123744,,,,53296694320.20565,13.725035845066879,0.0008624210547929552,114.8402731585234,7.512075801479336,2.6192215990546157,-7.055766827970146
COD,"Congo, Dem. Rep.",bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,495.8266330148833,81035531,,,,40179574490.3032,50.656677853862,0.00030994959507330184,3861.997532447382,6.206226335413076,3.9250710651208753,-8.079100547610016
COD,"Congo, Dem. Rep.",bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,459.76503659038764,83956415,,,,38600224214.47277,54.629926203755886,0.0002991662997997235,3861.997532447382,6.130715568964582,4.000581831569369,-8.114510618304699
COD,"Congo, Dem. Rep.",bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,431.05255912878806,87083398,,,,37537521565.530785,58.268834015890086,0.0002884238626058207,3861.997532447382,6.066230029603368,4.065067370930583,-8.1510790679128
COD,"Congo, Dem. Rep.",bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,518.1696268753709,90047644,,,,46659954092.48623,48.472408874017376,0.0002789293412274062,3861.997532447382,6.250302653664887,3.880994746869064,-8.18455170695371
COD,"Congo, Dem. Rep.",bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,518.1696268753709,92947442,,,,48162541340.16018,48.472408874017376,0.00027022723250415005,3861.997532447382,6.250302653664887,3.880994746869064,-8.216246980988094
COD,"Congo, Dem. Rep.",bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,486.4255726822558,95989998,,,,46691989748.91859,51.635710436644636,0.0002616619496127086,3861.997532447382,6.187083904685741,3.944213495848211,-8.248456773797843
COD,"Congo, Dem. Rep.",bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,595.743074403567,99148932,,,,59067289573.51021,42.16067479281403,0.0002533252705132517,3861.997532447382,6.389809490906777,3.7414879096271743,-8.280835846030541
COD,"Congo, Dem. Rep.",bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,687.7385875546851,102396968,,,,70422346142.20229,36.521042260120154,0.0002452897826037193,3861.997532447382,6.533408805780686,3.597888594753265,-8.313069852541382
COD,"Congo, Dem. Rep.",bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,660.2120523899703,105789731,,,,69843655425.29286,38.0437314482167,0.0002374231391135686,3861.997532447382,6.492561074917365,3.6387363256165863,-8.345666190463504
COD,"Congo, Dem. Rep.",bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,649.3833385567245,109276265,,,,70962185790.70935,38.67812512070788,0.0002298479914188136,3861.997532447382,6.4760232026668705,3.655274197867081,-8.37809193934097
COG,"Congo, Rep.",bauxite-mining,2015,2015,co2e_100yr,0.0,25116.93002,2439.351894036956,5097581,,,,12434793867.3568,10.296558721764923,0.0049272252897992206,25.592849467998246,7.799487665806783,2.3318097347271687,-5.312979250617378
COG,"Congo, Rep.",bauxite-mining,2016,2016,co2e_100yr,0.0,25116.93002,2093.107285588428,5222536,,,,10931328150.847847,11.999829245703935,0.004809335927985944,25.592849467998246,7.646404980371864,2.4848924201620877,-5.337196244312616
COG,"Congo, Rep.",bauxite-mining,2017,2017,co2e_100yr,0.0,25116.93002,2211.633098747971,5351011,,,,11834473039.36448,11.35673454797677,0.004693866265645875,25.592849467998246,7.701486480325731,2.42981092020822,-5.361498651143504
COG,"Congo, Rep.",bauxite-mining,2018,2018,co2e_100yr,0.0,25116.93002,2694.4341319142677,5483118,,,,14773900288.513496,9.321782901464216,0.004580775029827919,25.592849467998246,7.898943491691298,2.232353908842653,-5.385887052855403
COG,"Congo, Rep.",bauxite-mining,2019,2019,co2e_100yr,0.0,25116.93002,2694.4341319142677,5616661,,,,15133723105.791723,9.321782901464216,0.004471861488524944,25.592849467998246,7.898943491691298,2.232353908842653,-5.409950494295946
COG,"Congo, Rep.",bauxite-mining,2020,2020,co2e_100yr,0.0,25116.93002,1993.5866719310018,5752791,,,,11468687464.00462,12.598865338356003,0.004366042503543063,25.592849467998246,7.5976906431429185,2.5336067573910332,-5.43389826287564
COG,"Congo, Rep.",bauxite-mining,2021,2021,co2e_100yr,0.0,25116.93002,2516.1625514543157,5892183,,,,14825690210.915745,9.982236642653582,0.004262754571607841,25.592849467998246,7.830490222829693,2.3008071777042587,-5.457839691152511
COG,"Congo, Rep.",bauxite-mining,2022,2022,co2e_100yr,0.0,25116.93002,2620.8380426740187,6035104,,,,15817030154.694141,9.583549082786288,0.004161805665652158,25.592849467998246,7.87124940922572,2.2600479913082316,-5.48180622061192
COG,"Congo, Rep.",bauxite-mining,2023,2023,co2e_100yr,0.0,25116.93002,2477.978455448662,6182885,,,,15321055822.516699,10.136056657301461,0.004062331746425819,25.592849467998246,7.8151983678206465,2.3160990327133044,-5.505998123831969
COG,"Congo, Rep.",bauxite-mining,2024,2024,co2e_100yr,0.0,25116.93002,2482.248994845599,6332961,,,,15719986076.64638,10.118618265998059,0.0039660642186174835,25.592849467998246,7.8169202809768095,2.3143771195571414,-5.529981031512888
